1717120136.081322, 239.0
1717120136.092459, 239.0
1717120136.102401, 238.0
1717120136.113364, 252.0
1717120136.1233249, 259.0
1717120136.134353, 254.0
1717120136.144935, 261.0
1717120136.155353, 238.0
1717120136.165326, 240.0
1717120136.176404, 238.0
1717120136.186371, 239.0
1717120136.197449, 236.0
1717120136.207336, 256.0
1717120136.218394, 260.0
1717120136.228433, 257.0
1717120136.239326, 255.0
1717120136.2493818, 254.0
1717120136.260406, 233.0
1717120136.270346, 242.0
1717120136.281399, 239.0
1717120136.291352, 237.0
1717120136.302432, 238.0
1717120136.3123488, 255.0
1717120136.3234072, 252.0
1717120136.3333812, 260.0
1717120136.344434, 260.0
1717120136.354379, 241.0
1717120136.3653498, 242.0
1717120136.375361, 237.0
1717120136.386382, 237.0
1717120136.396343, 238.0
1717120136.407344, 255.0
1717120136.4174132, 260.0
1717120136.428409, 261.0
1717120136.43841, 263.0
1717120136.449398, 252.0
1717120136.459403, 241.0
1717120136.470463, 239.0
1717120136.480515, 240.0
1717120136.491401, 240.0
1717120136.5014899, 241.0
1717120136.512392, 257.0
1717120136.5224671, 255.0
1717120136.53347, 254.0
1717120136.5451891, 254.0
1717120136.554442, 244.0
1717120136.564518, 241.0
1717120136.575527, 238.0
1717120136.5854552, 239.0
1717120136.596425, 241.0
1717120136.6064792, 254.0
1717120136.617526, 259.0
1717120136.627415, 257.0
1717120136.63841, 254.0
1717120136.648532, 260.0
1717120136.6594062, 238.0
1717120136.669512, 242.0
1717120136.680383, 245.0
1717120136.690389, 239.0
1717120136.7015371, 238.0
1717120136.711395, 255.0
1717120136.7224262, 260.0
1717120136.7324018, 255.0
1717120136.743375, 260.0
1717120136.7534, 260.0
1717120136.7643788, 239.0
1717120136.774356, 237.0
1717120136.785378, 234.0
1717120136.7953432, 239.0
1717120136.806348, 260.0
1717120136.816349, 258.0
1717120136.827329, 256.0
1717120136.837354, 255.0
1717120136.848545, 258.0
1717120136.858371, 236.0
1717120136.869281, 236.0
1717120136.87934, 238.0
1717120136.890293, 239.0
1717120136.900358, 237.0
1717120136.9112902, 260.0
1717120136.921333, 258.0
1717120136.93232, 255.0
1717120136.942382, 255.0
1717120136.9533231, 255.0
1717120136.963395, 239.0
1717120136.974357, 239.0
1717120136.984434, 238.0
1717120136.9952939, 235.0
1717120137.005407, 260.0
1717120137.016317, 258.0
1717120137.026485, 260.0
1717120137.037297, 259.0
1717120137.047337, 256.0
1717120137.0583649, 238.0
1717120137.068345, 240.0
1717120137.079315, 237.0
1717120137.089351, 234.0
1717120137.100328, 238.0
1717120137.1103911, 256.0
1717120137.121321, 259.0
1717120137.131349, 256.0
1717120137.142299, 256.0
1717120137.1523688, 252.0
1717120137.163311, 238.0
1717120137.173307, 237.0
1717120137.184314, 236.0
1717120137.1943989, 239.0
1717120137.2053041, 256.0
1717120137.2153652, 256.0
1717120137.226335, 258.0
1717120137.2364328, 259.0
1717120137.247293, 258.0
1717120137.2573462, 234.0
1717120137.268317, 233.0
1717120137.27835, 238.0
1717120137.28944, 237.0
1717120137.299391, 237.0
1717120137.310394, 253.0
1717120137.3203762, 261.0
1717120137.33138, 260.0
1717120137.341365, 258.0
1717120137.3523278, 260.0
1717120137.362412, 239.0
1717120137.3733382, 238.0
1717120137.383483, 236.0
1717120137.3943648, 237.0
1717120137.404413, 256.0
1717120137.4153259, 259.0
1717120137.4253922, 257.0
1717120137.4363399, 255.0
1717120137.446453, 260.0
1717120137.4573162, 239.0
1717120137.467542, 239.0
1717120137.478354, 238.0
1717120137.48842, 236.0
1717120137.499305, 237.0
1717120137.509365, 256.0
1717120137.520315, 259.0
1717120137.530407, 258.0
1717120137.541354, 258.0
1717120137.551517, 260.0
1717120137.562319, 235.0
1717120137.572368, 239.0
1717120137.5833158, 242.0
1717120137.5934038, 238.0
1717120137.60433, 254.0
1717120137.61446, 261.0
1717120137.625324, 258.0
1717120137.6354601, 260.0
1717120137.646355, 259.0
1717120137.6563652, 237.0
1717120137.667318, 238.0
1717120137.6773791, 237.0
1717120137.688351, 235.0
1717120137.698564, 242.0
1717120137.709343, 260.0
1717120137.7195551, 256.0
1717120137.730316, 256.0
1717120137.7403562, 255.0
1717120137.751351, 259.0
1717120137.761455, 237.0
1717120137.772359, 237.0
1717120137.7824771, 238.0
1717120137.79334, 238.0
1717120137.803502, 239.0
1717120137.8142998, 255.0
1717120137.8244789, 259.0
1717120137.835389, 257.0
1717120137.845375, 256.0
1717120137.8562932, 242.0
1717120137.866379, 239.0
1717120137.8773088, 233.0
1717120137.88734, 237.0
1717120137.898326, 246.0
1717120137.908407, 256.0
1717120137.9193118, 256.0
1717120137.9293928, 259.0
1717120137.9403179, 257.0
1717120137.950387, 256.0
1717120137.961301, 241.0
1717120137.971402, 239.0
1717120137.982306, 239.0
1717120137.992403, 237.0
1717120138.003346, 240.0
1717120138.013522, 263.0
1717120138.0243058, 260.0
1717120138.0345259, 258.0
1717120138.045316, 260.0
1717120138.055348, 238.0
1717120138.0663218, 235.0
1717120138.076441, 238.0
1717120138.0872939, 239.0
1717120138.097355, 239.0
1717120138.108313, 259.0
1717120138.118368, 255.0
1717120138.129299, 258.0
1717120138.139364, 260.0
1717120138.150347, 255.0
1717120138.160426, 239.0
1717120138.171353, 240.0
1717120138.1814022, 238.0
1717120138.192317, 238.0
1717120138.20239, 239.0
1717120138.213299, 252.0
1717120138.2233448, 256.0
1717120138.234316, 252.0
1717120138.2443678, 256.0
1717120138.255328, 239.0
1717120138.2653928, 240.0
1717120138.2763479, 237.0
1717120138.286504, 239.0
1717120138.2972999, 236.0
1717120138.307416, 257.0
1717120138.3183382, 255.0
1717120138.328436, 260.0
1717120138.339338, 259.0
1717120138.349395, 256.0
1717120138.3605819, 235.0
1717120138.370368, 239.0
1717120138.381284, 238.0
1717120138.391372, 239.0
1717120138.401408, 239.0
1717120138.412401, 257.0
1717120138.422343, 255.0
1717120138.433398, 254.0
1717120138.443398, 257.0
1717120138.45441, 236.0
1717120138.4645061, 236.0
1717120138.475463, 239.0
1717120138.485467, 239.0
1717120138.496406, 240.0
1717120138.506382, 254.0
1717120138.517539, 255.0
1717120138.527495, 260.0
1717120138.538432, 258.0
1717120138.548509, 256.0
1717120138.559474, 239.0
1717120138.569482, 237.0
1717120138.580489, 241.0
1717120138.590461, 239.0
1717120138.601563, 238.0
1717120138.611625, 257.0
1717120138.6224818, 255.0
1717120138.632572, 259.0
1717120138.6434848, 256.0
1717120138.653518, 260.0
1717120138.6644669, 236.0
1717120138.674409, 238.0
1717120138.6855779, 237.0
1717120138.695678, 236.0
1717120138.706465, 257.0
1717120138.716592, 257.0
1717120138.727568, 254.0
1717120138.7374568, 256.0
1717120138.748524, 254.0
1717120138.758487, 237.0
1717120138.769616, 239.0
1717120138.779436, 237.0
1717120138.790439, 240.0
1717120138.8005471, 239.0
1717120138.811454, 255.0
1717120138.821386, 257.0
1717120138.8323772, 256.0
1717120138.8424268, 255.0
1717120138.853374, 256.0
1717120138.863442, 239.0
1717120138.8743622, 237.0
1717120138.8845382, 239.0
1717120138.895416, 239.0
1717120138.90535, 255.0
1717120138.9164338, 261.0
1717120138.9263759, 257.0
1717120138.93739, 259.0
1717120138.9474502, 255.0
1717120138.958378, 243.0
1717120138.968433, 235.0
1717120138.979413, 237.0
1717120138.9893508, 234.0
1717120139.000465, 235.0
1717120139.010412, 258.0
1717120139.0214021, 255.0
1717120139.031404, 257.0
1717120139.0424058, 260.0
1717120139.0524218, 258.0
1717120139.0635588, 240.0
1717120139.073386, 237.0
1717120139.084404, 237.0
1717120139.094414, 231.0
1717120139.105491, 254.0
1717120139.115579, 254.0
1717120139.1263518, 250.0
1717120139.136467, 260.0
1717120139.1474931, 259.0
1717120139.157413, 238.0
1717120139.168386, 236.0
1717120139.178377, 236.0
1717120139.1893709, 240.0
1717120139.199449, 236.0
1717120139.210389, 258.0
1717120139.2204201, 254.0
1717120139.2313988, 259.0
1717120139.241395, 260.0
1717120139.252546, 252.0
1717120139.2624042, 237.0
1717120139.273383, 236.0
1717120139.283402, 240.0
1717120139.294421, 238.0
1717120139.304411, 260.0
1717120139.31541, 255.0
1717120139.325404, 255.0
1717120139.3364139, 256.0
1717120139.346451, 258.0
1717120139.3573818, 240.0
1717120139.367403, 236.0
1717120139.378434, 236.0
1717120139.388455, 239.0
1717120139.399437, 240.0
1717120139.409546, 259.0
1717120139.420437, 253.0
1717120139.430413, 257.0
1717120139.441401, 254.0
1717120139.45139, 260.0
1717120139.462472, 240.0
1717120139.4725099, 236.0
1717120139.483358, 235.0
1717120139.493769, 238.0
1717120139.5043578, 256.0
1717120139.514461, 256.0
1717120139.525463, 258.0
1717120139.5354261, 258.0
1717120139.54641, 252.0
1717120139.5564501, 235.0
1717120139.567439, 237.0
1717120139.577434, 234.0
1717120139.588377, 239.0
1717120139.598465, 239.0
1717120139.609405, 255.0
1717120139.6195672, 260.0
1717120139.630389, 254.0
1717120139.6404989, 260.0
1717120139.651411, 256.0
1717120139.661598, 236.0
1717120139.6723762, 239.0
1717120139.682622, 242.0
1717120139.693389, 237.0
1717120139.703543, 237.0
1717120139.7143738, 258.0
1717120139.724478, 256.0
1717120139.735374, 261.0
1717120139.7454631, 255.0
1717120139.756377, 239.0
1717120139.766581, 240.0
1717120139.777374, 238.0
1717120139.787497, 239.0
1717120139.798341, 241.0
1717120139.808453, 257.0
1717120139.819407, 261.0
1717120139.829549, 257.0
1717120139.8403761, 256.0
1717120139.8505821, 254.0
1717120139.8613539, 237.0
1717120139.87142, 239.0
1717120139.882402, 240.0
1717120139.8924742, 238.0
1717120139.9033759, 239.0
1717120139.91348, 254.0
1717120139.924371, 257.0
1717120139.934569, 258.0
1717120139.94536, 263.0
1717120139.9554172, 240.0
1717120139.966393, 234.0
1717120139.976437, 239.0
1717120139.9873788, 240.0
1717120139.997521, 239.0
1717120140.008375, 260.0
1717120140.018514, 258.0
1717120140.0293481, 260.0
1717120140.039412, 261.0
1717120140.05036, 257.0
1717120140.0604548, 242.0
1717120140.0714061, 239.0
1717120140.0814998, 239.0
1717120140.0924292, 237.0
1717120140.1025689, 240.0
1717120140.113394, 255.0
1717120140.123381, 256.0
1717120140.1343849, 257.0
1717120140.1444721, 261.0
1717120140.1553888, 239.0
1717120140.165556, 239.0
1717120140.176393, 239.0
1717120140.186568, 236.0
1717120140.197354, 241.0
1717120140.207443, 258.0
1717120140.218401, 256.0
1717120140.22846, 263.0
1717120140.239926, 255.0
1717120140.2494998, 256.0
1717120140.260395, 237.0
1717120140.2704058, 239.0
1717120140.281347, 246.0
1717120140.291384, 236.0
1717120140.302355, 239.0
1717120140.312404, 257.0
1717120140.3234649, 255.0
1717120140.333429, 257.0
1717120140.344369, 256.0
1717120140.354393, 239.0
1717120140.3653948, 234.0
1717120140.375376, 239.0
1717120140.386388, 240.0
1717120140.396411, 239.0
1717120140.407385, 260.0
1717120140.417481, 256.0
1717120140.4283578, 257.0
1717120140.438438, 258.0
1717120140.4493692, 254.0
1717120140.4594638, 239.0
1717120140.470376, 238.0
1717120140.4805691, 238.0
1717120140.491392, 237.0
1717120140.5015721, 238.0
1717120140.512415, 255.0
1717120140.522412, 258.0
1717120140.533398, 258.0
1717120140.543421, 261.0
1717120140.554385, 246.0
1717120140.5644522, 239.0
1717120140.575372, 234.0
1717120140.585495, 231.0
1717120140.59637, 238.0
1717120140.6064441, 252.0
1717120140.6173692, 263.0
1717120140.627476, 260.0
1717120140.63837, 257.0
1717120140.648544, 255.0
1717120140.6593988, 234.0
1717120140.669576, 239.0
1717120140.6803882, 239.0
1717120140.690447, 238.0
1717120140.701372, 235.0
1717120140.711661, 261.0
1717120140.722372, 257.0
1717120140.732553, 256.0
1717120140.743407, 257.0
1717120140.7535071, 257.0
1717120140.764378, 237.0
1717120140.7744699, 238.0
1717120140.785356, 236.0
1717120140.7954218, 234.0
1717120140.8063622, 254.0
1717120140.816423, 256.0
1717120140.827359, 256.0
1717120140.837559, 258.0
1717120140.8483698, 260.0
1717120140.8584461, 238.0
1717120140.869385, 234.0
1717120140.879422, 238.0
1717120140.890389, 234.0
1717120140.900434, 239.0
1717120140.9113731, 256.0
1717120140.921443, 263.0
1717120140.9323862, 258.0
1717120140.9424288, 260.0
1717120140.9524229, 261.0
1717120140.963425, 237.0
1717120140.97437, 241.0
1717120140.984607, 239.0
1717120140.9953852, 239.0
1717120141.005443, 253.0
1717120141.0164008, 259.0
1717120141.026449, 260.0
1717120141.036468, 254.0
1717120141.047426, 260.0
1717120141.0583758, 236.0
1717120141.068543, 240.0
1717120141.078482, 240.0
1717120141.089431, 239.0
1717120141.099498, 238.0
1717120141.110479, 260.0
1717120141.120459, 252.0
1717120141.131454, 256.0
1717120141.14145, 263.0
1717120141.152544, 253.0
1717120141.162476, 232.0
1717120141.173415, 234.0
1717120141.183648, 239.0
1717120141.1944761, 242.0
1717120141.204414, 260.0
1717120141.215504, 258.0
1717120141.225461, 252.0
1717120141.236605, 255.0
1717120141.24648, 261.0
1717120141.257438, 242.0
1717120141.2676039, 239.0
1717120141.278559, 241.0
1717120141.288451, 238.0
1717120141.2996328, 237.0
1717120141.309511, 255.0
1717120141.320477, 259.0
1717120141.330463, 260.0
1717120141.3414268, 256.0
1717120141.351566, 257.0
1717120141.3624609, 242.0
1717120141.372423, 240.0
1717120141.383492, 240.0
1717120141.393484, 232.0
1717120141.4045289, 260.0
1717120141.414453, 260.0
1717120141.425411, 254.0
1717120141.435597, 254.0
1717120141.44651, 257.0
1717120141.4564102, 238.0
1717120141.467445, 237.0
1717120141.4775062, 241.0
1717120141.488462, 238.0
1717120141.498438, 239.0
1717120141.5094862, 258.0
1717120141.5194728, 256.0
1717120141.5305102, 255.0
1717120141.5404391, 257.0
1717120141.551591, 260.0
1717120141.561559, 240.0
1717120141.572501, 237.0
1717120141.5825658, 237.0
1717120141.593507, 234.0
1717120141.603505, 238.0
1717120141.614597, 258.0
1717120141.624523, 261.0
1717120141.6355278, 256.0
1717120141.645516, 258.0
1717120141.65644, 239.0
