1717120466.132979, 235.0
1717120466.134784, 256.0
1717120466.135849, 251.0
1717120466.137811, 252.0
1717120466.13879, 236.0
1717120466.14079, 237.0
1717120466.141835, 238.0
1717120466.143795, 256.0
1717120466.144769, 254.0
1717120466.146784, 256.0
1717120466.147789, 258.0
1717120466.149761, 234.0
1717120466.150778, 239.0
1717120466.152759, 235.0
1717120466.1538181, 256.0
1717120466.15577, 258.0
1717120466.1567922, 256.0
1717120466.1587782, 237.0
1717120466.159797, 237.0
1717120466.161838, 233.0
1717120466.162785, 236.0
1717120466.164779, 256.0
1717120466.165823, 255.0
1717120466.167764, 258.0
1717120466.1688251, 242.0
1717120466.170789, 242.0
1717120466.171814, 230.0
1717120466.173779, 256.0
1717120466.174819, 254.0
1717120466.176789, 257.0
1717120466.1778162, 252.0
1717120466.1797838, 234.0
1717120466.1808178, 232.0
1717120466.1818292, 238.0
1717120466.1838331, 260.0
1717120466.184823, 260.0
1717120466.186825, 254.0
1717120466.187831, 238.0
1717120466.189844, 234.0
1717120466.190849, 237.0
1717120466.192818, 236.0
1717120466.193847, 256.0
1717120466.195848, 261.0
1717120466.196828, 255.0
1717120466.198841, 236.0
1717120466.1998432, 238.0
1717120466.2019231, 240.0
1717120466.20286, 251.0
1717120466.2048268, 255.0
1717120466.205811, 258.0
1717120466.20783, 261.0
1717120466.208818, 236.0
1717120466.2108228, 234.0
1717120466.211838, 237.0
1717120466.213853, 256.0
1717120466.214796, 259.0
1717120466.216806, 255.0
1717120466.2178109, 241.0
1717120466.219815, 234.0
1717120466.220812, 236.0
1717120466.222819, 235.0
1717120466.2238169, 256.0
1717120466.2258089, 256.0
1717120466.22684, 253.0
1717120466.228829, 239.0
1717120466.229835, 246.0
1717120466.231851, 238.0
1717120466.2328582, 256.0
1717120466.234841, 254.0
1717120466.235832, 258.0
1717120466.237859, 254.0
1717120466.2388449, 239.0
1717120466.240865, 239.0
1717120466.241854, 237.0
1717120466.244024, 259.0
1717120466.24479, 258.0
1717120466.246878, 259.0
1717120466.247818, 241.0
1717120466.249838, 237.0
1717120466.2508218, 236.0
1717120466.252861, 239.0
1717120466.2538838, 261.0
1717120466.255866, 260.0
1717120466.256893, 254.0
1717120466.258898, 234.0
1717120466.259884, 239.0
1717120466.2618291, 240.0
1717120466.2628648, 245.0
1717120466.264852, 259.0
1717120466.2658901, 257.0
1717120466.267843, 255.0
1717120466.268855, 239.0
1717120466.2709582, 239.0
1717120466.2718852, 239.0
1717120466.2738729, 260.0
1717120466.274915, 252.0
1717120466.276918, 260.0
1717120466.277882, 255.0
1717120466.279853, 231.0
1717120466.280865, 236.0
1717120466.2828438, 235.0
1717120466.283927, 254.0
1717120466.2858298, 256.0
1717120466.28687, 257.0
1717120466.288832, 237.0
1717120466.289985, 238.0
1717120466.292039, 242.0
1717120466.292855, 238.0
1717120466.2948108, 260.0
1717120466.2965262, 254.0
1717120466.2978659, 261.0
1717120466.300216, 232.0
